2023-10-12 20:48:54,582 INFO    StreamThr :30408 [internal.py:wandb_internal():86] W&B internal server running at pid: 30408, started at: 2023-10-12 20:48:54.581647
2023-10-12 20:48:54,583 DEBUG   HandlerThread:30408 [handler.py:handle_request():146] handle_request: status
2023-10-12 20:48:54,585 INFO    WriterThread:30408 [datastore.py:open_for_write():85] open: /Users/sankaran/Projects/nih-cognitive-load/wandb/run-20231012_204854-bru2ccc7/run-bru2ccc7.wandb
2023-10-12 20:48:54,585 DEBUG   SenderThread:30408 [sender.py:send():380] send: header
2023-10-12 20:48:54,612 DEBUG   SenderThread:30408 [sender.py:send():380] send: run
2023-10-12 20:48:56,280 INFO    SenderThread:30408 [dir_watcher.py:__init__():211] watching files in: /Users/sankaran/Projects/nih-cognitive-load/wandb/run-20231012_204854-bru2ccc7/files
2023-10-12 20:48:56,280 INFO    SenderThread:30408 [sender.py:_start_run_threads():1122] run started: bru2ccc7 with start time 1697158134.582201
2023-10-12 20:48:56,292 DEBUG   HandlerThread:30408 [handler.py:handle_request():146] handle_request: check_version
2023-10-12 20:48:56,292 DEBUG   SenderThread:30408 [sender.py:send_request():407] send_request: check_version
2023-10-12 20:48:56,459 DEBUG   HandlerThread:30408 [handler.py:handle_request():146] handle_request: run_start
2023-10-12 20:48:56,465 DEBUG   HandlerThread:30408 [system_info.py:__init__():32] System info init
2023-10-12 20:48:56,466 DEBUG   HandlerThread:30408 [system_info.py:__init__():47] System info init done
2023-10-12 20:48:56,466 INFO    HandlerThread:30408 [system_monitor.py:start():194] Starting system monitor
2023-10-12 20:48:56,466 INFO    SystemMonitor:30408 [system_monitor.py:_start():158] Starting system asset monitoring threads
2023-10-12 20:48:56,466 INFO    HandlerThread:30408 [system_monitor.py:probe():214] Collecting system info
2023-10-12 20:48:56,467 INFO    SystemMonitor:30408 [interfaces.py:start():190] Started cpu monitoring
2023-10-12 20:48:56,467 DEBUG   HandlerThread:30408 [system_info.py:probe():196] Probing system
2023-10-12 20:48:56,467 INFO    SystemMonitor:30408 [interfaces.py:start():190] Started disk monitoring
2023-10-12 20:48:56,471 INFO    SystemMonitor:30408 [interfaces.py:start():190] Started memory monitoring
2023-10-12 20:48:56,471 INFO    SystemMonitor:30408 [interfaces.py:start():190] Started network monitoring
2023-10-12 20:48:56,477 DEBUG   HandlerThread:30408 [system_info.py:_probe_git():181] Probing git
2023-10-12 20:48:56,523 DEBUG   HandlerThread:30408 [system_info.py:_probe_git():189] Probing git done
2023-10-12 20:48:56,523 DEBUG   HandlerThread:30408 [system_info.py:probe():244] Probing system done
2023-10-12 20:48:56,523 DEBUG   HandlerThread:30408 [system_monitor.py:probe():223] {'os': 'macOS-10.16-x86_64-i386-64bit', 'python': '3.11.3', 'heartbeatAt': '2023-10-13T00:48:56.470485', 'startedAt': '2023-10-13T00:48:54.576574', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/Users/sankaran/Projects/nih-cognitive-load/models/linear_nn.py', 'codePathLocal': 'models/linear_nn.py', 'codePath': 'models/linear_nn.py', 'git': {'remote': 'https://github.com/sankaranv/nih-cognitive-load', 'commit': '5c047da18fc56ceaf1e8244368f55c26471543eb'}, 'email': 'sankaranv8@gmail.com', 'root': '/Users/sankaran/Projects/nih-cognitive-load', 'host': 'treedome', 'username': 'sankaran', 'executable': '/Users/sankaran/.miniconda3/envs/nih-cognitive-load/bin/python', 'cpu_count': 4, 'cpu_count_logical': 8, 'cpu_freq': {'current': 2400, 'min': 2400, 'max': 2400}, 'cpu_freq_per_core': [{'current': 2400, 'min': 2400, 'max': 2400}], 'disk': {'/': {'total': 465.62699127197266, 'used': 8.540298461914062}}, 'memory': {'total': 16.0}}
2023-10-12 20:48:56,523 INFO    HandlerThread:30408 [system_monitor.py:probe():224] Finished collecting system info
2023-10-12 20:48:56,523 INFO    HandlerThread:30408 [system_monitor.py:probe():227] Publishing system info
2023-10-12 20:48:56,523 DEBUG   HandlerThread:30408 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-10-12 20:48:56,523 DEBUG   HandlerThread:30408 [system_info.py:_save_pip():68] Saving pip packages done
2023-10-12 20:48:56,524 DEBUG   HandlerThread:30408 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2023-10-12 20:48:56,753 DEBUG   HandlerThread:30408 [system_info.py:_save_conda():87] Saving conda packages done
2023-10-12 20:48:56,754 INFO    HandlerThread:30408 [system_monitor.py:probe():229] Finished publishing system info
2023-10-12 20:48:56,757 DEBUG   SenderThread:30408 [sender.py:send():380] send: files
2023-10-12 20:48:56,758 INFO    SenderThread:30408 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-10-12 20:48:56,763 DEBUG   HandlerThread:30408 [handler.py:handle_request():146] handle_request: stop_status
2023-10-12 20:48:56,763 DEBUG   SenderThread:30408 [sender.py:send_request():407] send_request: stop_status
2023-10-12 20:48:56,763 DEBUG   HandlerThread:30408 [handler.py:handle_request():146] handle_request: internal_messages
2023-10-12 20:48:56,985 DEBUG   SenderThread:30408 [sender.py:send():380] send: telemetry
2023-10-12 20:48:56,986 DEBUG   SenderThread:30408 [sender.py:send():380] send: telemetry
2023-10-12 20:48:56,987 DEBUG   SenderThread:30408 [sender.py:send():380] send: exit
2023-10-12 20:48:56,987 INFO    SenderThread:30408 [sender.py:send_exit():585] handling exit code: 1
2023-10-12 20:48:56,987 INFO    SenderThread:30408 [sender.py:send_exit():587] handling runtime: 0
2023-10-12 20:48:56,988 INFO    SenderThread:30408 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-12 20:48:56,988 INFO    SenderThread:30408 [sender.py:send_exit():593] send defer
2023-10-12 20:48:56,988 DEBUG   HandlerThread:30408 [handler.py:handle_request():146] handle_request: defer
2023-10-12 20:48:56,988 INFO    HandlerThread:30408 [handler.py:handle_request_defer():172] handle defer: 0
2023-10-12 20:48:56,988 DEBUG   SenderThread:30408 [sender.py:send_request():407] send_request: defer
2023-10-12 20:48:56,988 INFO    SenderThread:30408 [sender.py:send_request_defer():609] handle sender defer: 0
2023-10-12 20:48:56,988 INFO    SenderThread:30408 [sender.py:transition_state():613] send defer: 1
2023-10-12 20:48:56,989 DEBUG   HandlerThread:30408 [handler.py:handle_request():146] handle_request: defer
2023-10-12 20:48:56,989 INFO    HandlerThread:30408 [handler.py:handle_request_defer():172] handle defer: 1
2023-10-12 20:48:56,989 DEBUG   SenderThread:30408 [sender.py:send_request():407] send_request: defer
2023-10-12 20:48:56,989 INFO    SenderThread:30408 [sender.py:send_request_defer():609] handle sender defer: 1
2023-10-12 20:48:56,989 INFO    SenderThread:30408 [sender.py:transition_state():613] send defer: 2
2023-10-12 20:48:56,989 DEBUG   HandlerThread:30408 [handler.py:handle_request():146] handle_request: defer
2023-10-12 20:48:56,989 INFO    HandlerThread:30408 [handler.py:handle_request_defer():172] handle defer: 2
2023-10-12 20:48:56,989 INFO    HandlerThread:30408 [system_monitor.py:finish():203] Stopping system monitor
2023-10-12 20:48:56,990 DEBUG   SystemMonitor:30408 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-10-12 20:48:56,990 INFO    HandlerThread:30408 [interfaces.py:finish():202] Joined cpu monitor
2023-10-12 20:48:56,990 DEBUG   SystemMonitor:30408 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2023-10-12 20:48:56,990 INFO    HandlerThread:30408 [interfaces.py:finish():202] Joined disk monitor
2023-10-12 20:48:56,990 DEBUG   SystemMonitor:30408 [system_monitor.py:_start():183] Publishing last batch of metrics
2023-10-12 20:48:56,990 INFO    HandlerThread:30408 [interfaces.py:finish():202] Joined memory monitor
2023-10-12 20:48:56,991 INFO    HandlerThread:30408 [interfaces.py:finish():202] Joined network monitor
2023-10-12 20:48:56,991 DEBUG   SenderThread:30408 [sender.py:send_request():407] send_request: defer
2023-10-12 20:48:56,991 INFO    SenderThread:30408 [sender.py:send_request_defer():609] handle sender defer: 2
2023-10-12 20:48:56,991 INFO    SenderThread:30408 [sender.py:transition_state():613] send defer: 3
2023-10-12 20:48:56,991 DEBUG   SenderThread:30408 [sender.py:send():380] send: stats
2023-10-12 20:48:56,991 DEBUG   HandlerThread:30408 [handler.py:handle_request():146] handle_request: defer
2023-10-12 20:48:56,992 INFO    HandlerThread:30408 [handler.py:handle_request_defer():172] handle defer: 3
2023-10-12 20:48:56,992 DEBUG   SenderThread:30408 [sender.py:send_request():407] send_request: defer
2023-10-12 20:48:56,992 INFO    SenderThread:30408 [sender.py:send_request_defer():609] handle sender defer: 3
2023-10-12 20:48:56,992 INFO    SenderThread:30408 [sender.py:transition_state():613] send defer: 4
2023-10-12 20:48:56,992 DEBUG   HandlerThread:30408 [handler.py:handle_request():146] handle_request: defer
2023-10-12 20:48:56,992 INFO    HandlerThread:30408 [handler.py:handle_request_defer():172] handle defer: 4
2023-10-12 20:48:56,992 DEBUG   SenderThread:30408 [sender.py:send_request():407] send_request: defer
2023-10-12 20:48:56,993 INFO    SenderThread:30408 [sender.py:send_request_defer():609] handle sender defer: 4
2023-10-12 20:48:56,993 INFO    SenderThread:30408 [sender.py:transition_state():613] send defer: 5
2023-10-12 20:48:56,993 DEBUG   HandlerThread:30408 [handler.py:handle_request():146] handle_request: defer
2023-10-12 20:48:56,993 INFO    HandlerThread:30408 [handler.py:handle_request_defer():172] handle defer: 5
2023-10-12 20:48:56,993 DEBUG   SenderThread:30408 [sender.py:send():380] send: summary
2023-10-12 20:48:56,993 INFO    SenderThread:30408 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-12 20:48:56,994 DEBUG   SenderThread:30408 [sender.py:send_request():407] send_request: defer
2023-10-12 20:48:56,994 INFO    SenderThread:30408 [sender.py:send_request_defer():609] handle sender defer: 5
2023-10-12 20:48:56,994 INFO    SenderThread:30408 [sender.py:transition_state():613] send defer: 6
2023-10-12 20:48:56,994 DEBUG   HandlerThread:30408 [handler.py:handle_request():146] handle_request: defer
2023-10-12 20:48:56,994 INFO    HandlerThread:30408 [handler.py:handle_request_defer():172] handle defer: 6
2023-10-12 20:48:56,994 DEBUG   SenderThread:30408 [sender.py:send_request():407] send_request: defer
2023-10-12 20:48:56,994 INFO    SenderThread:30408 [sender.py:send_request_defer():609] handle sender defer: 6
2023-10-12 20:48:56,996 DEBUG   HandlerThread:30408 [handler.py:handle_request():146] handle_request: status_report
2023-10-12 20:48:57,191 INFO    wandb-upload_0:30408 [upload_job.py:push():131] Uploaded file /var/folders/t1/q8t1pdps6q18pqkczqpv0p2r0000gn/T/tmpp4nmo6y7wandb/ezab86iq-wandb-metadata.json
2023-10-12 20:48:57,198 INFO    SenderThread:30408 [sender.py:transition_state():613] send defer: 7
2023-10-12 20:48:57,199 DEBUG   HandlerThread:30408 [handler.py:handle_request():146] handle_request: defer
2023-10-12 20:48:57,199 INFO    HandlerThread:30408 [handler.py:handle_request_defer():172] handle defer: 7
2023-10-12 20:48:57,199 DEBUG   SenderThread:30408 [sender.py:send_request():407] send_request: defer
2023-10-12 20:48:57,199 INFO    SenderThread:30408 [sender.py:send_request_defer():609] handle sender defer: 7
2023-10-12 20:48:57,286 INFO    Thread-12 :30408 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/sankaran/Projects/nih-cognitive-load/wandb/run-20231012_204854-bru2ccc7/files/config.yaml
2023-10-12 20:48:57,286 INFO    Thread-12 :30408 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/sankaran/Projects/nih-cognitive-load/wandb/run-20231012_204854-bru2ccc7/files/requirements.txt
2023-10-12 20:48:57,286 INFO    Thread-12 :30408 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/sankaran/Projects/nih-cognitive-load/wandb/run-20231012_204854-bru2ccc7/files/wandb-summary.json
2023-10-12 20:48:57,286 INFO    Thread-12 :30408 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/sankaran/Projects/nih-cognitive-load/wandb/run-20231012_204854-bru2ccc7/files/wandb-metadata.json
2023-10-12 20:48:57,287 INFO    Thread-12 :30408 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/sankaran/Projects/nih-cognitive-load/wandb/run-20231012_204854-bru2ccc7/files/conda-environment.yaml
2023-10-12 20:48:57,287 INFO    Thread-12 :30408 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/sankaran/Projects/nih-cognitive-load/wandb/run-20231012_204854-bru2ccc7/files/output.log
2023-10-12 20:48:57,793 DEBUG   HandlerThread:30408 [handler.py:handle_request():146] handle_request: poll_exit
2023-10-12 20:48:59,011 INFO    SenderThread:30408 [sender.py:transition_state():613] send defer: 8
2023-10-12 20:48:59,011 DEBUG   SenderThread:30408 [sender.py:send_request():407] send_request: poll_exit
2023-10-12 20:48:59,011 DEBUG   HandlerThread:30408 [handler.py:handle_request():146] handle_request: defer
