2023-10-12 20:45:46,964 INFO    StreamThr :30024 [internal.py:wandb_internal():86] W&B internal server running at pid: 30024, started at: 2023-10-12 20:45:46.964430
2023-10-12 20:45:46,966 DEBUG   HandlerThread:30024 [handler.py:handle_request():146] handle_request: status
2023-10-12 20:45:46,968 INFO    WriterThread:30024 [datastore.py:open_for_write():85] open: /Users/sankaran/Projects/nih-cognitive-load/wandb/run-20231012_204546-quhg1mfe/run-quhg1mfe.wandb
2023-10-12 20:45:46,968 DEBUG   SenderThread:30024 [sender.py:send():380] send: header
2023-10-12 20:45:46,994 DEBUG   SenderThread:30024 [sender.py:send():380] send: run
2023-10-12 20:45:47,318 INFO    SenderThread:30024 [dir_watcher.py:__init__():211] watching files in: /Users/sankaran/Projects/nih-cognitive-load/wandb/run-20231012_204546-quhg1mfe/files
2023-10-12 20:45:47,318 INFO    SenderThread:30024 [sender.py:_start_run_threads():1122] run started: quhg1mfe with start time 1697157946.964837
2023-10-12 20:45:47,330 DEBUG   HandlerThread:30024 [handler.py:handle_request():146] handle_request: check_version
2023-10-12 20:45:47,330 DEBUG   SenderThread:30024 [sender.py:send_request():407] send_request: check_version
2023-10-12 20:45:47,482 DEBUG   HandlerThread:30024 [handler.py:handle_request():146] handle_request: run_start
2023-10-12 20:45:47,489 DEBUG   HandlerThread:30024 [system_info.py:__init__():32] System info init
2023-10-12 20:45:47,489 DEBUG   HandlerThread:30024 [system_info.py:__init__():47] System info init done
2023-10-12 20:45:47,489 INFO    HandlerThread:30024 [system_monitor.py:start():194] Starting system monitor
2023-10-12 20:45:47,489 INFO    SystemMonitor:30024 [system_monitor.py:_start():158] Starting system asset monitoring threads
2023-10-12 20:45:47,491 INFO    HandlerThread:30024 [system_monitor.py:probe():214] Collecting system info
2023-10-12 20:45:47,491 INFO    SystemMonitor:30024 [interfaces.py:start():190] Started cpu monitoring
2023-10-12 20:45:47,491 DEBUG   HandlerThread:30024 [system_info.py:probe():196] Probing system
2023-10-12 20:45:47,496 INFO    SystemMonitor:30024 [interfaces.py:start():190] Started disk monitoring
2023-10-12 20:45:47,497 INFO    SystemMonitor:30024 [interfaces.py:start():190] Started memory monitoring
2023-10-12 20:45:47,498 INFO    SystemMonitor:30024 [interfaces.py:start():190] Started network monitoring
2023-10-12 20:45:47,505 DEBUG   HandlerThread:30024 [system_info.py:_probe_git():181] Probing git
2023-10-12 20:45:47,550 DEBUG   HandlerThread:30024 [system_info.py:_probe_git():189] Probing git done
2023-10-12 20:45:47,551 DEBUG   HandlerThread:30024 [system_info.py:probe():244] Probing system done
