2023-10-12 20:51:32,875 INFO    StreamThr :30598 [internal.py:wandb_internal():86] W&B internal server running at pid: 30598, started at: 2023-10-12 20:51:32.875056
2023-10-12 20:51:32,876 DEBUG   HandlerThread:30598 [handler.py:handle_request():146] handle_request: status
2023-10-12 20:51:32,879 INFO    WriterThread:30598 [datastore.py:open_for_write():85] open: /Users/sankaran/Projects/nih-cognitive-load/wandb/run-20231012_205132-2wcs7t1x/run-2wcs7t1x.wandb
2023-10-12 20:51:32,879 DEBUG   SenderThread:30598 [sender.py:send():380] send: header
2023-10-12 20:51:32,907 DEBUG   SenderThread:30598 [sender.py:send():380] send: run
2023-10-12 20:51:33,261 INFO    SenderThread:30598 [dir_watcher.py:__init__():211] watching files in: /Users/sankaran/Projects/nih-cognitive-load/wandb/run-20231012_205132-2wcs7t1x/files
2023-10-12 20:51:33,261 INFO    SenderThread:30598 [sender.py:_start_run_threads():1122] run started: 2wcs7t1x with start time 1697158292.876423
2023-10-12 20:51:33,269 DEBUG   HandlerThread:30598 [handler.py:handle_request():146] handle_request: check_version
2023-10-12 20:51:33,270 DEBUG   SenderThread:30598 [sender.py:send_request():407] send_request: check_version
2023-10-12 20:51:33,415 DEBUG   HandlerThread:30598 [handler.py:handle_request():146] handle_request: run_start
2023-10-12 20:51:33,423 DEBUG   HandlerThread:30598 [system_info.py:__init__():32] System info init
2023-10-12 20:51:33,423 DEBUG   HandlerThread:30598 [system_info.py:__init__():47] System info init done
2023-10-12 20:51:33,423 INFO    HandlerThread:30598 [system_monitor.py:start():194] Starting system monitor
2023-10-12 20:51:33,423 INFO    SystemMonitor:30598 [system_monitor.py:_start():158] Starting system asset monitoring threads
2023-10-12 20:51:33,424 INFO    HandlerThread:30598 [system_monitor.py:probe():214] Collecting system info
2023-10-12 20:51:33,424 INFO    SystemMonitor:30598 [interfaces.py:start():190] Started cpu monitoring
2023-10-12 20:51:33,424 INFO    SystemMonitor:30598 [interfaces.py:start():190] Started disk monitoring
2023-10-12 20:51:33,425 DEBUG   HandlerThread:30598 [system_info.py:probe():196] Probing system
2023-10-12 20:51:33,425 INFO    SystemMonitor:30598 [interfaces.py:start():190] Started memory monitoring
2023-10-12 20:51:33,429 INFO    SystemMonitor:30598 [interfaces.py:start():190] Started network monitoring
2023-10-12 20:51:33,435 DEBUG   HandlerThread:30598 [system_info.py:_probe_git():181] Probing git
2023-10-12 20:51:33,488 DEBUG   HandlerThread:30598 [system_info.py:_probe_git():189] Probing git done
2023-10-12 20:51:33,488 DEBUG   HandlerThread:30598 [system_info.py:probe():244] Probing system done
2023-10-12 20:51:33,488 DEBUG   HandlerThread:30598 [system_monitor.py:probe():223] {'os': 'macOS-10.16-x86_64-i386-64bit', 'python': '3.11.3', 'heartbeatAt': '2023-10-13T00:51:33.425560', 'startedAt': '2023-10-13T00:51:32.870269', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/Users/sankaran/Projects/nih-cognitive-load/models/linear_nn.py', 'codePathLocal': 'models/linear_nn.py', 'codePath': 'models/linear_nn.py', 'git': {'remote': 'https://github.com/sankaranv/nih-cognitive-load', 'commit': '5c047da18fc56ceaf1e8244368f55c26471543eb'}, 'email': 'sankaranv8@gmail.com', 'root': '/Users/sankaran/Projects/nih-cognitive-load', 'host': 'treedome', 'username': 'sankaran', 'executable': '/Users/sankaran/.miniconda3/envs/nih-cognitive-load/bin/python', 'cpu_count': 4, 'cpu_count_logical': 8, 'cpu_freq': {'current': 2400, 'min': 2400, 'max': 2400}, 'cpu_freq_per_core': [{'current': 2400, 'min': 2400, 'max': 2400}], 'disk': {'/': {'total': 465.62699127197266, 'used': 8.540298461914062}}, 'memory': {'total': 16.0}}
2023-10-12 20:51:33,488 INFO    HandlerThread:30598 [system_monitor.py:probe():224] Finished collecting system info
2023-10-12 20:51:33,488 INFO    HandlerThread:30598 [system_monitor.py:probe():227] Publishing system info
2023-10-12 20:51:33,488 DEBUG   HandlerThread:30598 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-10-12 20:51:33,489 DEBUG   HandlerThread:30598 [system_info.py:_save_pip():68] Saving pip packages done
2023-10-12 20:51:33,489 DEBUG   HandlerThread:30598 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2023-10-12 20:51:33,753 DEBUG   HandlerThread:30598 [system_info.py:_save_conda():87] Saving conda packages done
2023-10-12 20:51:33,755 INFO    HandlerThread:30598 [system_monitor.py:probe():229] Finished publishing system info
